"SOURCE","TARGET"
"Show Me The Meaning Of Being Lonely","Herbie Crichlow"
"Over My Head (Cable Car)","The Fray"
"Over My Head (Cable Car)","Mike Flynn"
"Over My Head (Cable Car)","Aaron Johnson"
"Over My Head (Cable Car)","Isaac Slade"
"Over My Head (Cable Car)","Joe King"
"Bulletproof","La Roux"
"Bulletproof","Ben Langmaid"
"Bulletproof","Elly Jackson"
"Bulletproof","Elly Jackson"
"Bulletproof","Ben Langmaid"
"Clarity","Zedd"
"Clarity","Foxes"
"Clarity","Zedd"
"Clarity","Anton Zaslavski"
"Clarity","Holly Hafermann"
"Clarity","Matthew Koma"
"Clarity","Porter Robinson"
"Talking Body","Tove Lo"
"Talking Body","The Struts"
"Talking Body","Shellback"
"Talking Body","Tove Nilsson"
"Talking Body","Jakob Jerlström"
"Talking Body","Ludvig Söderberg"
"Breakfast At Tiffany's","Deep Blue Something"
"Breakfast At Tiffany's","David Castell"
"Breakfast At Tiffany's","Todd Pipes"
"Because I Love You (The Postman Song)","Stevie B"
"Because I Love You (The Postman Song)","Stevie B"
"Because I Love You (The Postman Song)","Warren Allen Brooks"
"Don't Mess With My Man","Nivea"
"Don't Mess With My Man","Brandon Casey"
"Don't Mess With My Man","Brian Casey"
"Don't Mess With My Man","Bryan-Michael Cox"
"Don't Mess With My Man","Bryan-Michael Cox"
"Don't Mess With My Man","Brandon Casey"
"Slow Jamz","Twista"
"Slow Jamz","Jamie Foxx"
"Slow Jamz","Kanye West"
"Slow Jamz","Kanye West"
"Slow Jamz","Carl Mitchell"
"Slow Jamz","Kanye West"
"Slow Jamz","Burt Bacharach"
"Slow Jamz","Hal David"
"1-800-273-8255","Logic"
"1-800-273-8255","Khalid"
"1-800-273-8255","Alessia Cara"
"1-800-273-8255","Logic"
"1-800-273-8255","6ix"
"1-800-273-8255","Sir Robert Bryson Hall II"
"1-800-273-8255","Dylan Wiggins"
"1-800-273-8255","Arjun Ivatury"
"1-800-273-8255","Alessia Caracciolo"
"1-800-273-8255","Khalid Robinson"
"1-800-273-8255","Drew Taggart"
"Stay (I Missed You) (From ""Reality Bites"")","Lisa Loeb"
"Stay (I Missed You) (From ""Reality Bites"")","Nine Stories"
"Stay (I Missed You) (From ""Reality Bites"")","Juan Patiño"
"Stay (I Missed You) (From ""Reality Bites"")","Lisa Loeb"
"Am I Wrong","Nico"
"Am I Wrong","Vinz"
"Am I Wrong","Cisse Methods"
"Am I Wrong","William Wiik Larsen"
"Am I Wrong","Nico Sereba"
"Am I Wrong","Vincent Dery"
"Am I Wrong","Abdoulie Jallow"
"Paralyzer","Finger Eleven"
"Paralyzer","Johnny K"
"Paralyzer","Scott Anderson"
"Paralyzer","Sean Anderson"
"Paralyzer","Rich Beddoe"
"Paralyzer","James Black"
"Paralyzer","Rick Jackett"
"Animals","Martin Garrix"
"Animals","Martin Garrix"
"Animals","Martijn Garritsen"
"Baby Got Back","Sir Mix-A-Lot"
"Baby Got Back","Rick Rubin"
"Baby Got Back","Sir Mix-a-Lot"
"Baby Got Back","Sir Mix-a-Lot"
"Can't Help Falling In Love (From ""Sliver"")","UB40"
"Can't Help Falling In Love (From ""Sliver"")","Elvis Presley (Joseph Lilley for Paramount Pictures)"
"Can't Help Falling In Love (From ""Sliver"")","Hugo Peretti"
"Can't Help Falling In Love (From ""Sliver"")","Luigi Creatore"
"Can't Help Falling In Love (From ""Sliver"")","George David Weiss"
"Smooth","Santana"
"Smooth","Matt Serletic"
"Blurred Lines","Robin Thicke"
"Blurred Lines","T.I."
"Blurred Lines","Pharrell"
"Blurred Lines","Pharrell Williams"
"Blurred Lines","Robin Thicke"
"Blurred Lines","Pharrell Williams"
"Blurred Lines","Clifford Harris Jr."
"Blurred Lines","Marvin Gaye"
"Rude","MAGIC!"
"Rude","Adam Messinger"
"Rude","Nasri Atweh"
"Rude","Adam Messinger"
"Rude","Mark Pellizzer"
"Rude","Ben Spivak"
"Rude","Alex Tanas"
"Sexy And I Know It","LMFAO"
"Sexy And I Know It","Audiobot"
"Sexy And I Know It","Redfoo"
"Sexy And I Know It","GoonRock"
"Sexy And I Know It","Stefan Kendal Gordy"
"Sexy And I Know It","David Jamahl Listenbee"
"Sexy And I Know It","Erin Beck"
"Sexy And I Know It","George M. Robertson"
"Sexy And I Know It","Kenneth Oliver"
"Cheerleader","OMI"
"Cheerleader","OMI"
"Cheerleader","Clifton Dillon"
"Cheerleader","Felix Jaehn"
"Cheerleader","Omar Samuel Pasley"
"Cheerleader","Clifton Dillon"
"Cheerleader","Mark Bradford"
"Cheerleader","Ryan Dillon"
"Cheerleader","Sly Dunbar"
"Always On Time","Ja Rule"
"Always On Time","Ashanti"
"Always On Time","Irv Gotti"
"Always On Time","Jeffrey Atkins"
"Always On Time","7 Aurelius"
"Always On Time","Irving Lorenzo"
"Check On It","Beyonce"
"Check On It","Slim Thug"
"Check On It","Swizz Beatz"
"Check On It","Beyoncé Knowles"
"Check On It","Kasseem Dean"
"Check On It","Bernard Freeman"
"Check On It","Sean Garrett"
"Check On It","Angela Beyincé"
"Check On It","Stayve Thomas"
"All About That Bass","Meghan Trainor"
"All About That Bass","Kevin Kadish"
"All About That Bass","Meghan Trainor"
"All About That Bass","Kevin Kadish"
"Black Beatles","Rae Sremmurd"
"Black Beatles","Mike WiLL Made It"
"Black Beatles","Khalif Brown"
"Black Beatles","Aaquil Brown"
"Black Beatles","Radric Davis"
"Black Beatles","Michael Williams"
"Creep","TLC"
"Creep","Dallas Austin"
"Creep","Dallas Austin"
"Boom Boom Pow","The Black Eyed Peas"
"Boom Boom Pow","will.i.am"
"Boom Boom Pow","William Adams"
"Boom Boom Pow","Allan Pineda"
"Boom Boom Pow","Jaime Gomez"
"Boom Boom Pow","Stacy Ferguson"
"Bad And Boujee","Migos"
"Bad And Boujee","Lil Uzi Vert"
"Bodak Yellow (Money Moves)","Cardi B"
"Bodak Yellow (Money Moves)","J. White Did It"
"Bodak Yellow (Money Moves)","Belcalis Almanzar"
"Bodak Yellow (Money Moves)","Anthony White"
"1, 2 Step","Ciara"
"1, 2 Step","Missy Elliott"
"1, 2 Step","Jazze Pha"
"1, 2 Step","Ciara Harris"
"1, 2 Step","Phalon Alexander"
"1, 2 Step","Missy Elliott"
"Take Me To Church","Hozier"
"Take Me To Church","Rob Kirwan"
"Take Me To Church","Joe Fisher"
"Take Me To Church","Andrew Hozier-Byrne"
"Ain't It Funny","Jennifer Lopez"
"Ain't It Funny","Ja Rule"
"Ain't It Funny","Irv Gotti"
"Ain't It Funny","7"
"Ain't It Funny","Cory Rooney"
"Ain't It Funny","Jennifer Lopez"
"Ain't It Funny","Cory Rooney"
"Ain't It Funny","Irving Lorenzo"
"Ain't It Funny","Jeffrey Atkins"
"Ain't It Funny","Tiheem Crocker"
"Ain't It Funny","Ashanti Douglas"
"Ain't It Funny","Craig Mack"
"Crazy In Love","Beyonce"
"Crazy In Love","Jay Z"
"Crazy In Love","Rich Harrison"
"Crazy In Love","Beyoncé Knowles"
"Crazy In Love","Rich Harrison"
"Crazy In Love","Beyoncé Knowles"
"Crazy In Love","Eugene Record"
"Crazy In Love","Shawn Carter"
"Temperature","Sean Paul"
"Temperature","Rohan ""Snowcone"" Fuller"
"Temperature","Sean Paul Henriques"
"Temperature","Adrian ""IZES"" Marshall"
"Temperature","Rohan Fuller"
"Bleeding Love","Leona Lewis"
"Bleeding Love","Ryan Tedder"
"Bleeding Love","Jesse McCartney"
"Bleeding Love","Ryan Tedder"
"Panda","Desiigner"
"Panda","Menace"
"Panda","Sidney Selby III"
"Panda","Adnan Khan"
"Doesn't Really Matter","Janet"
"Doesn't Really Matter","Jimmy Jam and Terry Lewis"
"Doesn't Really Matter","Janet Jackson"
"Doesn't Really Matter","Janet Jackson"
"Doesn't Really Matter","James Harris III"
"Doesn't Really Matter","Terry Lewis"
"Right Here, Right Now","Jesus Jones"
"Right Here, Right Now","Martyn Phillips"
"Right Here, Right Now","Mike Edwards"
"Baby-Baby-Baby","TLC"
"Baby-Baby-Baby","L.A. Reid"
"Baby-Baby-Baby","Babyface"
"Baby-Baby-Baby","Daryl Simmons"
"Baby-Baby-Baby","Kenneth Edmonds"
"Baby-Baby-Baby","Antonio Reid"
"Baby-Baby-Baby","Daryl Simmons"
"Blame It","Jamie Foxx"
"Blame It","T-Pain"
"Blame It","Christopher ""Deep"" Henderson"
"Blame It","James T. Brown"
"Blame It","John Conte, Jr."
"Blame It","Christopher ""Deep"" Henderson"
"Blame It","Brandon Melanchon"
"Blame It","Terius Nash"
"Blame It","David Ballard"
"Blame It","Christopher Stewart"
"Blame It","Faheem Najm"
"Blame It","Nathan L. Walker"
"All That She Wants","Ace Of Base"
"All That She Wants","Denniz Pop"
"All That She Wants","Jonas Berggren"
"All That She Wants","Ulf Ekberg"
"All That She Wants","Jonas Berggren"
"All That She Wants","Ulf Ekberg"
"Complicated","Avril Lavigne"
"Complicated","The Matrix"
"Complicated","Avril Lavigne"
"Complicated","Lauren Christy"
"Complicated","Scott Spock"
"Complicated","Graham Edwards"
"Sukiyaki","A Taste Of Honey"
"Sukiyaki","Kōji Kusano"
"Another Night","Real McCoy"
"Another Night","Juergen Wind (J.Wind)"
"Another Night","Frank ""Quickmix"" Hassas"
"Another Night","Juergen Wind (J. Wind)"
"Another Night","Frank ""Quickmix"" Hassas"
"Another Night","Olaf Jeglitza"
"Stand Up","Ludacris"
"Stand Up","Shawnna"
"Stand Up","West"
"Stand Up","Ludacris (co.)"
"Stand Up","Christopher Bridges"
"Stand Up","Kanye West"
"Buy U A Drank (Shawty Snappin')","T-Pain"
"Buy U A Drank (Shawty Snappin')","Yung Joc"
"Buy U A Drank (Shawty Snappin')","T-Pain"
"Buy U A Drank (Shawty Snappin')","Faheem Najm"
"Buy U A Drank (Shawty Snappin')","Jasiel Robinson"
"Buy U A Drank (Shawty Snappin')","Jonathan Smith"
"Buy U A Drank (Shawty Snappin')","Darryl Richardson"
"Buy U A Drank (Shawty Snappin')","Earl Stevens"
"Candy Rain","Soul For Real"
"Candy Rain","Heavy D"
"Candy Rain","Poke"
"Candy Rain","Red Hot Lover Tone"
"7 Years","Lukas Graham"
"7 Years","Future Animals"
"7 Years","Pilo"
"7 Years","Lukas Forchhammer"
"7 Years","Stefan Forrest"
"7 Years","Morten Ristorp"
"7 Years","Morten Pilegaard"
"Rump Shaker","Wreckx-N-Effect"
"Rump Shaker","David Wynn"
"Rump Shaker","Teddy Riley"
"Rump Shaker","Ty Fyffe"
"Rump Shaker","Aqil Davidson"
"Rump Shaker","Markell Riley"
"Rump Shaker","Aqil Davidson"
"Rump Shaker","Teddy Riley"
"Rump Shaker","Pharrell Williams"
"Rump Shaker","David Wynn"
"Rump Shaker","Anton Hollins"
"Rump Shaker","Darren Callis"
"Day 'N' Nite","Kid Cudi"
"Day 'N' Nite","Dot da Genius"
"Day 'N' Nite","Kid Cudi"
"Day 'N' Nite","Scott Mescudi"
"Day 'N' Nite","Oladipo Omishore"
"Talk Dirty","Jason Derulo"
"Talk Dirty","2 Chainz"
"Talk Dirty","Ricky Reed"
"Talk Dirty","Jason Desrouleaux"
"Talk Dirty","Tauheed Epps"
"Talk Dirty","Eric Frederic"
"Talk Dirty","Jason Evigan"
"Talk Dirty","Sean Douglas"
"Talk Dirty","Ori Kaplan"
"Talk Dirty","Tamir Muskat"
"Talk Dirty","Tomer Yosef"
"Be Without You","Mary J. Blige"
"Be Without You","Ron Fair"
"Be Without You","B. Cox"
"Be Without You","Young Smoke"
"Be Without You","Mary J. Blige"
"Be Without You","Johnta Austin"
"Be Without You","Bryan-Michael Cox"
"Be Without You","Jason Perry"
"Single Ladies (Put A Ring On It)","Beyonce"
"Single Ladies (Put A Ring On It)","Tricky Stewart"
"Single Ladies (Put A Ring On It)","The-Dream"
"Single Ladies (Put A Ring On It)","Beyoncé"
"SexyBack","Justin Timberlake"
"SexyBack","Timbaland"
"SexyBack","Justin Timberlake"
"SexyBack","Nate ""Danja"" Hills"
"SexyBack","Justin Timberlake"
"SexyBack","Tim Mosley"
"SexyBack","Nate ""Danja"" Hills"
"21 Questions","50 Cent"
"21 Questions","Nate Dogg"
"21 Questions","Dirty Swift"
"21 Questions","Curtis Jackson"
"21 Questions","Nick Corrado"
"21 Questions","Kevin Risto"
"21 Questions","Jimmy Cameron"
"21 Questions","Vela M. Cameron"
"Sunshine","Lil' Flip"
"Sunshine","Lea"
"Sunshine","The Synphony"
"Sunshine","Wesley E. Weston"
"Sunshine","Carlos Hassan"
"Sunshine","Sandy Lal"
"Smack That","Akon"
"Smack That","Eminem"
"Smack That","Eminem"
"Smack That","Aliaune Thiam"
"Smack That","Marshall Mathers"
"Smack That","Luis Resto"
"Smack That","Mike Strange"
"Super Bass","Nicki Minaj"
"Super Bass","Kane Beatz"
"Super Bass","Onika Maraj"
"Super Bass","Daniel Johnson"
"Super Bass","Esther Dean"
"Stereo Hearts","Gym Class Heroes"
"Stereo Hearts","Adam Levine"
"Stereo Hearts","Benny Blanco"
"Stereo Hearts","Robopop"
"Stereo Hearts","Travie McCoy"
"Stereo Hearts","Adam Levine"
"Stereo Hearts","Benjamin Levin"
"Stereo Hearts","Sterling Fox"
"Stereo Hearts","Ammar Malik"
"Stereo Hearts","Dan Omelio"
"So Much In Love","All-4-One"
"So Much In Love","George Williams"
"So Much In Love","Bill Jackson"
"So Much In Love","Roy Straigis"
"Promiscuous","Nelly Furtado"
"Promiscuous","Timbaland"
"Promiscuous","Timbaland"
"Promiscuous","Danja"
"Promiscuous","Timothy ""Attitude"" Clayton"
"Promiscuous","Tim Mosley"
"Promiscuous","Nelly Furtado"
"Promiscuous","Nate Hills"
"Black Widow","Iggy Azalea"
"Black Widow","Rita Ora"
"Black Widow","Stargate"
"Black Widow","Iggy Azalea"
"Black Widow","Rita Ora"
"Black Widow","Tor Erik Hermansen"
"Black Widow","Mikkel Storleer Eriksen"
"Black Widow","Benjamin Levin"
"Black Widow","Katy Perry"
"Black Widow","Sarah Hudson"
"Attention","Charlie Puth"
"Attention","Charlie Puth"
"Attention","Charlie Puth"
"Attention","Jacob Kasher"
"A Thousand Miles","Vanessa Carlton"
"A Thousand Miles","Ron Fair"
"A Thousand Miles","Curtis Schweitzer"
"A Thousand Miles","Vanessa Carlton"
"Be My Lover","La Bouche"
"Be My Lover","Frank Farian"
"Be My Lover","Uli Brenner"
"Be My Lover","Gerd Amir Saraf"
"Be My Lover","Melanie Thornton"
"Be My Lover","Uli Brenner"
"Be My Lover","Gerd Amir Saraf"
"Be My Lover","Lane McCray"
"Tell Me What You Want Me To Do","Tevin Campbell"
"Tell Me What You Want Me To Do","Narada Michael Walden"
"Tell Me What You Want Me To Do","Narada Michael Walden"
"Tell Me What You Want Me To Do","Tevin Campbell"
"Tell Me What You Want Me To Do","Sally Jo Dakota"
"Rhythm Is A Dancer","Snap!"
"Rhythm Is A Dancer","Benito Benites"
"Rhythm Is A Dancer","John ""Virgo"" Garrett III"
"Rhythm Is A Dancer","Benito Benites"
"Rhythm Is A Dancer","John ""Virgo"" Garrett III"
"Rhythm Is A Dancer","Thea Austin"
"Rhythm Is A Dancer","Toni C."
"One Last Breath","Creed"
"One Last Breath","John Kurzweg"
"One Last Breath","Kirk Kelsey"
"One Last Breath","Creed"
"One Last Breath","Mark Tremonti"
"One Last Breath","Scott Stapp"
"Dip It Low","Christina Milian"
"Dip It Low","Poli Paul"
"Dip It Low","Matt Ward"
"Dip It Low","Dean Gillard"
"Dip It Low","Poli Paul"
"Dip It Low","Teedra Moses"
"Domino","Jessie J"
"Domino","Dr. Luke"
"Domino","Cirkut"
"Domino","Jessica Cornish"
"Domino","Lukasz Gottwald"
"Domino","Claude Kelly"
"Domino","Max Martin"
"Domino","Henry Walter"
"Broccoli","D.R.A.M."
"Broccoli","Lil Yachty"
"Broccoli","J Gramm"
"Broccoli","Chahayed"
"Broccoli","Karl Rubin"
"Broccoli","Shelley Massenburg-Smith"
"Broccoli","Miles McCollum"
"Broccoli","Rogét Chahayed"
"Broccoli","Julian Gramma"
"Bad At Love","Halsey"
"Bad At Love","Ricky Reed"
"Bad At Love","Rogét Chahayed"
"Bad At Love","Ashley Frangipane"
"Bad At Love","Eric Frederic"
"Bad At Love","Justin Tranter"
"Bad At Love","Rogét Chahayed"
"Picture","Kid Rock"
"Picture","Sheryl Crow"
"Picture","Kid Rock"
"Picture","Kid Rock"
"Picture","Sheryl Crow"
"Save The Best For Last","Vanessa Williams"
"Save The Best For Last","Keith Thomas"
"Save The Best For Last","Phil Galdston"
"Save The Best For Last","Wendy Waldman"
"Save The Best For Last","Jon Lind"
"Jenny From The Block","Jennifer Lopez"
"Jenny From The Block","Jadakiss"
"Jenny From The Block","Styles"
"Jenny From The Block","Troy Oliver"
"Jenny From The Block","Cory Rooney"
"Jenny From The Block","Poke and Tone"
"Jenny From The Block","Jennifer Lopez"
"Jenny From The Block","Troy Oliver"
"Jenny From The Block","Andre Deyo"
"Jenny From The Block","Samuel Barnes"
"Jenny From The Block","Jean Claude Olivier"
"Jenny From The Block","Jose Fernando Arbex Miro"
"Jenny From The Block","Lawrence Parker"
"Jenny From The Block","Scott Sterling"
"Jenny From The Block","Michael Oliver"
"Jenny From The Block","David Styles"
"Jenny From The Block","Jason Phillips"
"Knock You Down","Keri Hilson"
"Knock You Down","Ne-Yo"
"Knock You Down","Kanye West"
"Nothing Compares 2 U","Sinead O'Connor"
"Nothing Compares 2 U","Sinéad O'Connor"
"Nothing Compares 2 U","Nellee Hooper"
"Nothing Compares 2 U","Prince"
"Motownphilly","Boyz II Men"
"Motownphilly","Dallas Austin"
"Motownphilly","Dallas Austin"
"Motownphilly","Michael Bivins"
"Motownphilly","Nathan Morris"
"Motownphilly","Shawn Stockman"
"Live And Learn","Joe Public"
"Live And Learn","Joe Public"
"Live And Learn","Lionel Job"
"Live And Learn","Dwight Wyatt"
"Live And Learn","Jake Carter"
"Live And Learn","Joe Sayles"
"Live And Learn","Kevin Scott"
"Live And Learn","Nathan Sayles"
"Mambo No. 5 (A Little Bit Of...)","Lou Bega"
"Mambo No. 5 (A Little Bit Of...)","Dámaso Pérez Prado"
"He Wasn't Man Enough","Toni Braxton"
"He Wasn't Man Enough","Rodney ""Darkchild"" Jerkins"
"He Wasn't Man Enough","Rodney Jerkins"
"He Wasn't Man Enough","Fred Jerkins III"
"He Wasn't Man Enough","LaShawn Daniels"
"He Wasn't Man Enough","Harvey Mason, Jr."
"I'm With You","Avril Lavigne"
"I'm With You","The Matrix"
"I'm With You","Avril Lavigne"
"I'm With You","Lauren Christy"
"I'm With You","Scott Spock"
"I'm With You","Graham Edwards"
"Obsession (No Es Amor)","Frankie J"
"Obsession (No Es Amor)","Baby Bash"
"Obsession (No Es Amor)","Franklin Romero"
"Obsession (No Es Amor)","Anthony ""Romeo"" Santos"
"Like You","Bow Wow"
"Like You","Ciara"
"Like You","Jermaine Dupri"
"Like You","Bryan Michael Cox"
"Like You","Jermaine Dupri"
"Like You","Johnta Austin"
"Like You","Jaron Alson"
"Like You","Ricky Bell"
"Like You","Ralph Tresvant"
"Hotel Room Service","Pitbull"
"Hotel Room Service","Jim Jonsin"
"Hotel Room Service","John Reid"
"Hotel Room Service","Marc Kinchen"
"Hotel Room Service","Mark Ross"
"Hotel Room Service","David Hobbs"
"Hotel Room Service","Nile Rodgers"
"Hotel Room Service","Hugh Brankin"
"Hotel Room Service","Armando Perez"
"Hotel Room Service","Graham Wilson"
"Hotel Room Service","Ross Campbell"
"Hotel Room Service","James Scheffer"
"Hotel Room Service","Bernard Edwards"
"Hotel Room Service","Luther Campbell"
"Hotel Room Service","Christopher Wongwon"
"Listen To Your Heart","Roxette"
"Listen To Your Heart","Clarence Öfwerman"
"Listen To Your Heart","Per Gessle"
"Listen To Your Heart","Mats Persson"
"How Do U Want It/California Love","2Pac"
"How Do U Want It/California Love","K-Ci"
"How Do U Want It/California Love","JoJo"
"How Do U Want It/California Love","Johnny ""J"""
"How Do U Want It/California Love","Tupac Shakur"
"How Do U Want It/California Love","Johnny Jackson"
"Last Night (From ""The Nutty Professor"")","Az Yet"
"Last Night (From ""The Nutty Professor"")","Babyface"
"Last Night (From ""The Nutty Professor"")","Mervyn Warren"
"Last Night (From ""The Nutty Professor"")","Keith Andes"
"Last Night (From ""The Nutty Professor"")","Babyface"
"No, No, No","Destiny's Child"
"No, No, No","Vincent Herbert"
"No, No, No","Rob Fusari"
"No, No, No","Wyclef Jean"
"No, No, No","Che Greene"
"No, No, No","Jerry Duplessis"
"No, No, No","Vincent Herbert"
"No, No, No","Rob Fusari"
"No, No, No","Mary Brown"
"No, No, No","Calvin Gaines"
"No, No, No","Barry White"
"It's My Life","Bon Jovi"
"It's My Life","Jon Bon Jovi"
"It's My Life","Richie Sambora"
"It's My Life","Luke Ebbin"
"It's My Life","Jon Bon Jovi"
"It's My Life","Richie Sambora"
"It's My Life","Max Martin"
"Here Without You","3 Doors Down"
"Here Without You","Rick Parashar"
"Here Without You","Brad Arnold"
"Here Without You","Todd Harrell"
"Here Without You","Chris Henderson"
"Here Without You","Matt Roberts"
"If I Ain't Got You","Alicia Keys"
"If I Ain't Got You","Alicia Keys"
"If I Ain't Got You","Alicia Keys"
"Gangnam Style","PSY"
"Gangnam Style","Park Jae-sang"
"Gangnam Style","Yoo Gun-hyung"
"Gangnam Style","Yang Hyun-suk"
"Gangnam Style","Park Jae-sang"
"Let It Go","Demi Lovato"
"Let It Go","Kristen Anderson-Lopez"
"Let It Go","Robert Lopez"
"Let It Go","Christophe Beck"
"Let It Go","Chris Montan"
"Let It Go","Tom MacDougall"
"Let It Go","Kristen Anderson-Lopez"
"Let It Go","Robert Lopez"
"Funkdafied","Da Brat"
"Funkdafied","Jermaine Dupri"
"Funkdafied","Jermaine Dupri, Shawntae Harris, Eldra DeBarge"
"In My Bed","Dru Hill"
"In My Bed","Ralph B. Stacy, Daryl Simmons"
"In My Bed","Daryl Simmons, Ralph Stacy, Raphael Brown"
"Get Ur Freak On","Missy ""Misdemeanor"" Elliott"
"Get Ur Freak On","Timbaland"
"Get Ur Freak On","Missy Elliott"
"Get Ur Freak On","Timothy Mosley"
"Get Ur Freak On","Melissa Elliott"
"No Such Thing","John Mayer"
"No Such Thing","John Alagia"
"No Such Thing","John Mayer"
"No Such Thing","Clay Cook"
"How We Do","The Game"
"How We Do","50 Cent"
"How We Do","Dr. Dre and Mike Elizondo"
"How We Do","Jayceon Taylor, Mike Elizondo, Curtis Jackson,  Andre Young"
"It's Not Over","Daughtry"
"It's Not Over","Howard Benson"
"It's Not Over","Chris Daughtry"
"It's Not Over","Ace Young"
"It's Not Over","Gregg Wattenberg"
"It's Not Over","Mark Wilkerson"
"No Air","Glee Cast"
"No Air","Adam Anders, Peer Astrom"
"No Air","Adam Anders, Nikki Hassman, Peer Åström"
"Not A Bad Thing","Justin Timberlake"
"Not A Bad Thing","Timbaland"
"Not A Bad Thing","Justin Timberlake"
"Not A Bad Thing","Jerome ""J-Roc"" Harmon"
"Not A Bad Thing","Justin Timberlake"
"Not A Bad Thing","Timbaland"
